time,open,high,low,close,volume,ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode
2024-04-24,11800,12200,11700,12000,275600,VGT,UPCOM,Tập đoàn Dệt May Việt Nam,VINATEX,DN,CT,Hàng May mặc,Hàng Tiêu dùng/Hàng cá nhân & Gia dụng/Hàng cá nhân/Hàng May mặc,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,3763
2024-04-24,37000,37000,36100,36800,10700,VGG,UPCOM,Tổng Công Ty Cổ phần May Việt Tiến,May Việt Tiến,DN,CT,Hàng May mặc,Hàng Tiêu dùng/Hàng cá nhân & Gia dụng/Hàng cá nhân/Hàng May mặc,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,3763
2024-04-24,6800,6800,6300,6300,1300,XPH,UPCOM,Công ty Cổ phần Xà phòng Hà Nội,Xà phòng Hà Nội,DN,CT,Hàng cá nhân,Hàng Tiêu dùng/Hàng cá nhân & Gia dụng/Hàng cá nhân/Hàng cá nhân,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,3767
2024-04-24,45100,45400,45100,45300,27600,ODE,UPCOM,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,Tập đoàn Truyền thông và Giải trí ODE,DN,CT,Giải trí & Truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Giải trí & Truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5553
2024-04-24,21000,21000,18000,18000,800,ALT,HNX,Công ty Cổ phần Văn hóa Tân Bình,Văn hóa Tân Bình,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,11800,11800,11800,11800,100,BDB,HNX,Công ty Cổ phần Sách và Thiết bị Bình Định,Sách Bình Định,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,15000,15000,14400,14400,600,BST,HNX,Công ty Cổ phần Sách và Thiết bị Bình Thuận,Sách và Thiết bị Bình Thuận,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,17800,17800,16550,16550,19600,ADG,HOSE,Công ty Cổ phần Clever Group,Clever Group,DN,CT,Dịch vụ truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Dịch vụ truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Dịch vụ truyền thông,5555
2024-04-24,3500,3600,3500,3600,20300,DST,HNX,Công ty Cổ phần Đầu tư Sao Thăng Long,Đầu tư Sao Thăng Long,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,23000,24600,23000,23900,5800,EID,HNX,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,Phát triển GD Hà Nội,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,27100,27100,27100,27100,200,FHS,UPCOM,Công ty Cổ phần Phát hành sách Thành phố Hồ Chí Minh - FAHASA,Phát hành sách TP HCM - FAHASA,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,77000,77300,76000,76500,1300,FOC,UPCOM,Công ty Cổ phần Dịch vụ Trực tuyến FPT,FPT Online,DN,CT,Dịch vụ truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Dịch vụ truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Dịch vụ truyền thông,5555
2024-04-24,13300,14300,12700,13800,961800,HTP,HNX,Công ty Cổ phần In Sách Giáo Khoa Hòa Phát,In SGK Hòa Phát,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,24000,26100,23500,26100,45300,LBE,HNX,Công ty Cổ phần Sách và Thiết bị Trường học Long An,Sách và Thiết bị Trường học Long An,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,11600,11600,11500,11500,1300,NBE,UPCOM,Công ty Cổ phần Sách và Thiết bị Giáo dục Miền Bắc,Sách và Thiết bị GD Miền Bắc,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,10000,10200,10000,10200,63200,VNB,UPCOM,Công ty Cổ phần Sách Việt Nam,Sách Việt Nam,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,19500,19600,19500,19500,12500,SED,HNX,Công ty Cổ phần Đầu tư và Phát triển Giáo dục Phương Nam,Phát triển GD Phương Nam,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,17000,17100,17000,17100,10500,STC,HNX,Công ty Cổ phần Sách và Thiết bị trường học Thành phố Hồ Chí Minh,Sách và Thiết bị trường học Tp Hồ Chí Minh,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,8900,9000,8300,9000,12300,STH,UPCOM,Công ty Cổ phần Phát hành sách Thái Nguyên,Phát hành sách Thái Nguyên,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,206000,206000,198900,206000,9200,VEF,UPCOM,Công ty Cổ phần Trung tâm Hội chợ Triển lãm Việt Nam,Hội chợ Triển lãm Việt Nam,DN,CT,Dịch vụ truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Dịch vụ truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Dịch vụ truyền thông,5555
2024-04-24,487500,487500,461000,462500,1800,VNZ,UPCOM,Công ty Cổ phần VNG,CTCP VNG,DN,CT,Giải trí & Truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Giải trí & Truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5553
2024-04-24,18000,18000,17500,17500,1100,VPR,UPCOM,Công ty Cổ phần VINAPRINT,VINAPRINT,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,15200,15200,13100,13100,3300,EPH,UPCOM,Công ty Cổ phần Dịch vụ Xuất bản Giáo dục Hà Nội,Xuất bản giáo dục Hà Nội,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557
2024-04-24,9010,9140,9010,9090,252200,YEG,HOSE,Công ty Cổ phần Tập đoàn Yeah1,Tập đoàn Yeah1,DN,CT,Giải trí & Truyền thông,Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Giải trí & Truyền thông,Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,Giải trí & Truyền thông,5553
2024-04-24,11000,11000,11000,11000,100,ATS,HNX,Công ty Cổ phần Tập đoàn Dược phẩm Atesco,Tập đoàn Dược phẩm Atesco,DN,CT,Nhà hàng và quán bar,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Nhà hàng và quán bar,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Nhà hàng và quán bar,5757
2024-04-24,3960,4070,3930,3980,22700,DAH,HOSE,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,Tập đoàn Khách sạn Đông Á,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753
2024-04-24,54600,55500,54300,55500,12300,DSN,HOSE,Công ty Cổ phần Công viên nước Đầm Sen,Công viên nước Đầm Sen,DN,CT,Dịch vụ giải trí,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Dịch vụ giải trí,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5755
2024-04-24,3600,3600,3500,3600,48300,DTI,UPCOM,Công ty Cổ phần Đầu tư Đức Trung,Đầu tư Đức Trung,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753
2024-04-24,2000,2000,1900,2000,143800,HHG,UPCOM,Công ty Cổ phần Hoàng Hà,Vận tải Hoàng Hà,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,6600,6800,6500,6800,67200,HRT,UPCOM,Công ty Cổ phần Vận tải đường sắt Hà Nội,Vận tải đường sắt Hà Nội,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,5000,5000,5000,5000,1000,NWT,UPCOM,Công ty Cổ phần Vận tải Newway,Vận tải Newway,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,5100,5600,5100,5600,300,PDC,UPCOM,Công ty Cổ phần Du lịch Dầu khí Phương Đông,Dầu khí Phương Đông,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,3500,3600,3300,3500,7300,PGT,HNX,Công ty Cổ phần PGT Holdings,PGT Holdings,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,3400,3400,3300,3400,22900,EIN,UPCOM,Công ty Cổ phần Đầu tư - Thương Mại - Dịch vụ Điện lực,Đầu tư - TM - DV Điện lực,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753
2024-04-24,4000,4000,4000,4000,2200,RIC,UPCOM,Công ty Cổ phần Quốc Tế Hoàng Gia,Quốc tế Hoàng Gia,DN,CT,Dịch vụ giải trí,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Dịch vụ giải trí,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,5755
2024-04-24,79500,79500,78600,79000,78100,SCS,HOSE,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,DV Hàng hóa Sài Gòn,DN,CT,Dịch vụ hàng không,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Hàng không,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Hàng không,5751
2024-04-24,9800,10400,9800,10400,7800,BSG,UPCOM,Công ty Cổ phần Xe khách Sài Gòn,Xe khách Sài Gòn,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,6000,6000,5300,5300,34100,SRT,UPCOM,Công ty Cổ phần Vận tải Đường sắt Sài Gòn,Vận tải Đường sắt Sài Gòn,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,13700,14100,13650,14100,875900,SKG,HOSE,Công ty Cổ phần Tàu Cao tốc Superdong - Kiên Giang,Tàu Cao tốc Superdong,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,21100,22000,20900,21250,43800,TCT,HOSE,Công ty Cổ phần Cáp treo Núi Bà Tây Ninh,Cáp treo Tây Ninh,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,8300,8300,7800,8000,32300,VTD,UPCOM,Công ty Cổ phần Vietourist Holdings,Du lịch Vietourist,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,26300,26800,25700,26200,57100,VTR,UPCOM,Công ty Cổ phần Du lịch và tiếp thị giao thông vận tải Việt Nam - Vietravel,Du lịch Vietravel,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,16800,17550,16500,17050,1912100,HVN,HOSE,Tổng Công ty Hàng không Việt Nam - CTCP,Vietnam Airlines,DN,CT,Dịch vụ hàng không,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Hàng không,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Hàng không,5751
2024-04-24,8740,8800,8740,8800,13100,VNG,HOSE,Công ty Cổ phần Du Lịch Thành Thành Công,DL Thành Thành Công,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753
2024-04-24,13000,13000,12950,12950,4500,VNS,HOSE,Công ty Cổ phần Ánh Dương Việt Nam,Ánh Dương Việt Nam,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759
2024-04-24,8200,8200,8000,8100,21100,AFX,UPCOM,Công ty Cổ phần Xuất Nhập khẩu Nông sản Thực phẩm An Giang,Xuất Nhập khẩu Nông sản Thực phẩm An Giang,DN,CT,Phân phối thực phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối thực phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5337
2024-04-24,27400,29000,27300,28700,290300,DHT,HNX,Công ty Cổ phần Dược phẩm Hà Tây,Dược phẩm Hà Tây,DN,CT,Phân phối dược phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối dược phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối dược phẩm,5333
2024-04-24,4970,5100,4970,5090,174900,ABS,HOSE,Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận,DV Nông nghiệp Bình Thuận,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,9300,9890,9300,9890,1500,CMV,HOSE,Công ty Cổ phần Thương nghiệp Cà Mau,Thương nghiệp Cà Mau,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373
2024-04-24,33450,33450,33450,33450,100,COM,HOSE,Công ty Cổ phần Vật tư Xăng dầu,Vật tư Xăng dầu,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,56000,58700,56000,58700,2294500,DGW,HOSE,Công ty Cổ phần Thế Giới Số,Thế Giới Số,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,142500,155000,142500,151000,2011700,FRT,HOSE,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ FPT,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,7000,7400,6900,7000,122800,KGM,UPCOM,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,XNK Kiên Giang,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373
2024-04-24,24150,24150,23200,24150,288300,PET,HOSE,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,PETROSETCO,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,5990,6100,5990,6080,4800,PIT,HOSE,Công ty Cổ phần Xuất nhập khẩu Petrolimex,XNK PETROLIMEX,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373
2024-04-24,23600,23600,23600,23600,100,PNG,UPCOM,Công ty Cổ phần Thương Mại Phú Nhuận,Thương Mại Phú Nhuận,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373
2024-04-24,13100,13100,12900,13000,19800,PSD,HNX,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,Phân phối Tổng hợp Dầu khí,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,25500,25700,25500,25700,2900,SAS,UPCOM,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,DV Hàng không sân bay TSN,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,10450,10650,10450,10650,3900,SBV,HOSE,Công ty Cổ phần Siam Brothers Việt Nam,Siam Brothers Việt Nam,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,54200,54900,54000,54600,6900,AST,HOSE,Công ty Cổ phần Dịch vụ Hàng không Taseco,Dịch vụ Hàng không Taseco,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,4500,4700,4400,4500,576500,TTH,HNX,Công ty Cổ phần Thương mại và Dịch vụ Tiến Thành,TM và DV Tiến Thành,DN,CT,Bán lẻ hàng may mặc,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ hàng may mặc,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ hàng may mặc,5371
2024-04-24,7500,7500,7500,7500,1000,TV6,UPCOM,Công ty Cổ phần Thương mại Đầu tư xây lắp điện Thịnh Vượng,TM ĐT xây lắp điện Thịnh Vượng,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379
2024-04-24,53500,53500,48500,48600,12400,TOS,UPCOM,Công ty Cổ phần Dịch vụ biển Tân Cảng,Dịch vụ biển Tân Cảng,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
2024-04-24,4000,4200,3900,4200,14200,PTV,UPCOM,Công ty Cổ phần Thương mại Dầu khí,Thương mại dầu khí,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
2024-04-24,16900,16900,16000,16500,28400,POS,UPCOM,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC",Bảo dưỡng công trình DK biển,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
2024-04-24,23800,24000,23500,24000,320900,PVB,HNX,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Bọc ống Dầu khí Việt Nam,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
2024-04-24,15000,15000,13800,14400,1303100,PVC,HNX,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,Hóa chất và Dịch vụ Dầu khí,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
2024-04-24,29200,30250,29150,30200,4396500,PVD,HOSE,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Khoan Dầu khí PVDrilling,DN,CT,Thiết bị và Dịch vụ Dầu khí,"Dầu khí /Dầu khí/Thiết bị, Dịch vụ và Phân phối Dầu khí/Thiết bị và Dịch vụ Dầu khí",Dầu khí ,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Thiết bị và Dịch vụ Dầu khí,573
